index,critic_score,user_score,rating,year
9621,,,E,2011.0
9624,70.0,,E,2006.0
9625,,,T,2009.0
9629,,2.0,E,2016.0
9631,51.0,,E,2008.0
9635,,4.0,T,2011.0
9638,62.0,5.5,T,2002.0
9639,,,T,2007.0
9644,94.0,8.8,E,2000.0
9647,74.0,5.4,M,2012.0
9651,71.0,,E,2009.0
9652,65.0,,E,2008.0
9653,,5.9,M,2015.0
9654,,0.0,E,2001.0
9658,,6.3,E10+,2016.0
9662,91.0,8.6,T,1996.0
9670,,,E10+,2009.0
9673,49.0,5.7,M,1999.0
9680,68.0,7.0,E,2006.0
9682,53.0,,E,2002.0
9685,85.0,7.7,E,2016.0
9687,62.0,,T,2009.0
9688,92.0,8.6,T,1999.0
9694,76.0,6.2,T,2015.0
9696,,,E,2002.0
9697,73.0,8.9,T,2009.0
9700,60.0,,E,2008.0
9702,71.0,7.5,T,2007.0
9703,50.0,6.7,T,2011.0
9707,,,E,2008.0
9708,,5.2,T,2012.0
9713,73.0,8.7,T,2009.0
9714,,,E,2010.0
9718,80.0,8.4,E,2003.0
9719,,7.8,E10+,2016.0
9722,57.0,7.3,E10+,2016.0
9724,51.0,,E10+,2006.0
9725,,7.3,E,2008.0
9736,52.0,,E10+,2011.0
9737,68.0,7.0,E,2006.0
9744,,,T,2008.0
9746,,,E,2010.0
9749,60.0,,E10+,2009.0
9752,,7.0,E,2008.0
9753,,,E,2013.0
9756,33.0,5.1,T,2006.0
9761,82.0,8.3,E,2003.0
9762,33.0,,E10+,2010.0
9763,,,E,2011.0
9777,,,E,2008.0
9778,59.0,,T,2011.0
9779,63.0,8.7,E,2003.0
9780,65.0,7.8,T,2015.0
9782,38.0,,E10+,2007.0
9783,91.0,8.7,M,2009.0
9788,,,E,2009.0
9791,68.0,,E,2007.0
9796,59.0,,E,2008.0
9797,,,E,2009.0
9801,,,T,2010.0
9803,,,E10+,2010.0
9804,79.0,6.6,T,2010.0
9808,57.0,,T,2004.0
9810,,,E,2009.0
9812,,,E,2011.0
9813,75.0,,E,2016.0
9816,,5.4,E,2013.0
9817,56.0,7.3,T,2002.0
9818,,,E,2009.0
9821,72.0,7.0,E,2000.0
9822,57.0,,E,2000.0
9825,84.0,8.3,T,2015.0
9827,66.0,,E10+,2010.0
9828,,,E10+,2008.0
9830,71.0,6.8,T,2003.0
9832,66.0,,E,2002.0
9835,,6.2,E,2003.0
9836,73.0,,E,2009.0
9838,,,E,2009.0
9840,,,E10+,2010.0
9845,69.0,10.0,E,2003.0
9847,73.0,8.9,T,2009.0
9848,,6.6,E10+,2008.0
9850,75.0,7.7,E,2003.0
9855,,,E,2010.0
9857,,,E,2011.0
9859,87.0,10.0,E,2004.0
9861,,3.4,E,2016.0
9864,68.0,2.4,E,2005.0
9866,,,E,2009.0
9867,63.0,,E,2009.0
9868,,,E10+,2015.0
9870,,,E,2005.0
9872,,,E,2012.0
9874,52.0,,E,2011.0
9875,,3.4,E,2008.0
9878,,3.5,E,2011.0
9879,,,E,2005.0
9885,57.0,7.0,M,2014.0
9892,58.0,7.6,E,2003.0
9894,59.0,,E,2008.0
9898,59.0,8.0,T,2002.0
9901,,,M,2011.0
9903,56.0,8.0,E,2002.0
9904,,,T,2009.0
9906,,,E,2007.0
9908,,,E,2011.0
9911,61.0,,E,2007.0
9915,66.0,,E,2008.0
9916,56.0,,E,2008.0
9919,,7.7,E10+,2008.0
9925,53.0,,E,2009.0
9926,54.0,6.3,T,2014.0
9931,,,T,2008.0
9934,,,E,2009.0
9938,,,E,2011.0
9940,,,E10+,2011.0
9942,,,E,2007.0
9948,57.0,,E10+,2005.0
9951,,,E10+,2011.0
9954,,7.2,E,2015.0
9959,,,E,2011.0
9960,,,EC,2005.0
9964,57.0,6.0,T,2001.0
9965,66.0,,E10+,2006.0
9967,84.0,9.3,T,1998.0
9969,61.0,7.0,E,2008.0
9971,63.0,,T,2008.0
9972,,,E,2008.0
9975,54.0,,E10+,2010.0
9980,73.0,7.3,E10+,2007.0
9981,65.0,,E10+,2009.0
9988,,,T,2010.0
9992,55.0,,T,2010.0
9993,65.0,7.2,T,2014.0
9995,83.0,8.5,M,2015.0
9996,,,E10+,2008.0
9998,91.0,8.1,T,2000.0
10000,63.0,5.1,M,2013.0
10002,78.0,,E,2002.0
10003,,8.3,E,2011.0
10005,66.0,,E,2000.0
10012,,,T,2009.0
10013,45.0,,E,2008.0
10014,,,E,2010.0
10019,71.0,8.0,T,2002.0
10023,62.0,,E,2004.0
10028,62.0,,E10+,2010.0
10032,49.0,,E,2002.0
10033,,,E,2010.0
10039,69.0,6.9,E10+,2010.0
10042,68.0,,T,2005.0
10043,76.0,,E,2008.0
10045,76.0,,T,2002.0
10046,72.0,7.0,E,2005.0
10047,,,E,2007.0
10048,92.0,8.6,T,1999.0
10050,54.0,9.1,E,2007.0
10052,61.0,6.8,E,2003.0
10053,,,E10+,2011.0
10055,,,E,2010.0
10056,,4.5,M,2013.0
10065,67.0,7.0,M,2011.0
10066,,,E10+,2010.0
10072,,,E,2009.0
10075,,,E,2008.0
10077,,,T,2008.0
10078,,8.9,T,2001.0
10079,87.0,8.3,E,2015.0
10086,70.0,,E10+,2007.0
10087,44.0,,E,2008.0
10089,,,E,2009.0
10095,58.0,6.6,E,2007.0
10098,,,E,2008.0
10101,65.0,,E,2009.0
10103,,,E,2012.0
10104,,5.3,T,2014.0
10106,,3.4,T,2015.0
10108,,,E,2014.0
10109,71.0,7.6,T,2005.0
10118,47.0,5.1,T,2014.0
10120,52.0,,E,2005.0
10121,,6.8,E,2004.0
10122,66.0,,E,2002.0
10124,,3.4,T,2011.0
10133,52.0,,E,2002.0
10139,57.0,7.7,M,2014.0
10145,70.0,,E,2002.0
10146,72.0,,T,2009.0
10147,,,E,2009.0
10148,70.0,,E10+,2015.0
10152,,5.3,T,2007.0
10153,68.0,,T,2002.0
10159,,,T,2012.0
10160,69.0,3.5,E,2011.0
10165,,,E10+,2008.0
10170,,,T,2011.0
10173,60.0,,E10+,2008.0
10174,,,E,2011.0
10183,71.0,8.7,E,2007.0
10186,,6.0,E,2005.0
10190,59.0,9.0,E,2003.0
10192,82.0,7.5,T,2008.0
10193,,,E,2009.0
10204,93.0,9.2,E,2001.0
10209,58.0,4.7,E10+,2011.0
10210,,,E10+,2010.0
10211,70.0,,T,2008.0
10212,59.0,5.5,E10+,2008.0
10217,,,E,2011.0
10218,,,E,2011.0
10220,73.0,,T,2000.0
10223,35.0,,E,2008.0
10224,53.0,,E,2002.0
10226,,,E,2000.0
10236,,,T,2010.0
10237,72.0,6.9,T,2002.0
10241,56.0,,T,2002.0
10250,53.0,,E,2006.0
10252,80.0,7.7,M,2015.0
10253,55.0,,E,2008.0
10255,49.0,,T,2002.0
10258,95.0,9.1,E,2003.0
10260,61.0,,E,2009.0
10268,66.0,,T,2002.0
10270,57.0,,E,2005.0
10274,,6.0,E,2005.0
10275,67.0,,E,2007.0
10276,,,E,2009.0
10278,89.0,7.5,E,2016.0
10280,73.0,,E,2001.0
10281,,,T,2009.0
10283,,,E,2009.0
10284,51.0,5.4,E10+,2009.0
10286,56.0,3.0,E,2003.0
10288,,,E,2010.0
10291,59.0,,T,2004.0
10294,47.0,,E,2010.0
10299,88.0,8.3,M,2013.0
10302,,,E,2008.0
10303,,,M,2007.0
10309,,,T,2009.0
10311,,7.4,M,2015.0
10321,,,E,2011.0
10323,,,E,2009.0
10325,56.0,,E,2005.0
10330,79.0,,E,2001.0
10332,,,E,2010.0
10336,51.0,,E,2000.0
10340,,,E10+,2009.0
10346,94.0,8.9,T,2000.0
10348,,,E,2007.0
10351,94.0,9.4,M,1998.0
10352,52.0,,E,2007.0
10355,,,E,2011.0
10357,64.0,,E10+,2010.0
10360,71.0,,M,2010.0
10363,,,M,2006.0
10369,92.0,7.6,T,2006.0
10377,65.0,,E,2004.0
10378,59.0,,E,2002.0
10379,50.0,,E10+,2009.0
10381,55.0,,E,2011.0
10385,73.0,7.2,T,2005.0
10387,,,E,2009.0
10396,45.0,,E,2009.0
10404,63.0,,T,2005.0
10407,,,E,2009.0
10411,,6.8,E10+,2008.0
10418,,6.7,E,2005.0
10419,,8.1,E,2009.0
10428,71.0,8.7,E,2007.0
10430,,,E,2010.0
10431,,,E,2009.0
10432,,,E,2009.0
10434,,,E,2007.0
10436,,6.5,E,2003.0
10437,,,E,2009.0
10441,,,T,2005.0
10447,54.0,,T,2011.0
10455,71.0,8.0,E10+,2006.0
10459,,,E10+,2010.0
10461,82.0,7.9,T,2015.0
10462,,,T,2010.0
10465,72.0,8.3,E10+,2006.0
10468,71.0,7.5,E,2000.0
10469,,,E,2008.0
10470,,,E,2010.0
10475,33.0,5.1,T,2006.0
10477,,,E,2008.0
10478,,4.7,M,2009.0
10485,,,E,2009.0
10489,73.0,7.2,E10+,2015.0
10494,75.0,8.7,M,2015.0
10495,,,EC,2011.0
10500,,,E,2007.0
10501,,,E,2011.0
10502,87.0,8.6,T,2003.0
10507,61.0,7.7,T,2011.0
10511,62.0,,E,2009.0
10512,34.0,,E,2009.0
10514,59.0,,E,2006.0
10516,39.0,,E,2008.0
10520,,7.2,E,2009.0
10522,67.0,8.9,T,2001.0
10523,58.0,,E,2002.0
10526,,,E,2010.0
10532,,,E10+,2010.0
10534,,,E,2009.0
10541,89.0,9.0,M,2011.0
10543,79.0,7.9,E,2007.0
10544,61.0,8.5,E,2008.0
10546,,,E10+,2011.0
10548,31.0,5.4,E,2008.0
10550,,,T,2011.0
10551,66.0,10.0,T,2003.0
10556,34.0,1.7,E,2006.0
10561,87.0,8.9,E10+,2010.0
10566,,,E,2009.0
10570,53.0,,T,2002.0
10572,58.0,6.0,E,2008.0
10575,66.0,,T,2009.0
10577,,,T,2009.0
10580,69.0,7.8,T,2003.0
10581,85.0,8.7,T,2010.0
10582,,5.1,E10+,2011.0
10583,,,E,2009.0
10585,81.0,6.0,E,2010.0
10593,82.0,,E,2000.0
10597,,,E,2008.0
10598,73.0,8.2,E10+,2006.0
10601,,,E10+,2009.0
10606,,6.8,T,2011.0
10607,,,E,2011.0
10608,,,E,2009.0
10610,,,T,2010.0
10612,,,E,2009.0
10613,57.0,4.9,T,2004.0
10615,56.0,,E10+,2008.0
10621,70.0,5.8,M,2014.0
10622,68.0,,E,2001.0
10623,74.0,9.3,T,2000.0
10626,45.0,6.4,T,2008.0
10629,64.0,,E,2001.0
10630,64.0,7.5,M,2015.0
10632,41.0,,E,2000.0
10636,65.0,6.3,E,2000.0
10637,53.0,7.8,T,2001.0
10640,91.0,8.5,E,1998.0
10641,92.0,8.6,T,1999.0
10644,60.0,,E,2003.0
10645,,,E,2011.0
10647,,7.4,M,2014.0
10648,50.0,7.2,T,2000.0
10649,57.0,,E,2010.0
10657,90.0,9.0,T,2000.0
10663,39.0,,T,2010.0
10664,,,E10+,2008.0
10665,58.0,8.0,M,2003.0
10666,,,M,2004.0
10668,55.0,,E,2010.0
10670,82.0,7.8,T,2008.0
10672,,,E10+,2011.0
10673,61.0,,E10+,2006.0
10675,75.0,,T,2007.0
10679,,,E10+,2008.0
10684,85.0,8.7,M,2010.0
10686,,,E,2011.0
10688,,5.7,E10+,2015.0
10695,76.0,8.3,T,2014.0
10696,43.0,5.1,T,2011.0
10698,47.0,8.0,T,2010.0
10700,,,E,2008.0
10701,50.0,,E10+,2012.0
10703,,1.4,E,2008.0
10704,74.0,8.1,T,2009.0
10708,,7.0,E,2003.0
10711,73.0,5.3,E,2002.0
10715,,,E,2011.0
10717,,,E10+,2010.0
10719,68.0,,E10+,2008.0
10721,45.0,,E,2009.0
10723,,,E,2009.0
10727,,8.5,M,2014.0
10729,,,E,2008.0
10730,,8.2,M,2014.0
10731,79.0,,E,2004.0
10733,,,E,2008.0
10735,85.0,8.1,T,2015.0
10741,,,E,2008.0
10745,,6.9,E,2015.0
10748,65.0,,E,2004.0
10749,,,E,2011.0
10750,54.0,5.0,M,2002.0
10753,35.0,,E,2008.0
10755,,6.8,E,2013.0
10756,,,E,2009.0
10758,57.0,,E10+,2006.0
10761,,,E,2010.0
10765,48.0,5.2,M,2007.0
10767,49.0,,E,2005.0
10768,68.0,,E10+,2006.0
10770,60.0,,E10+,2009.0
10778,65.0,7.7,T,2016.0
10784,,3.5,E10+,2011.0
10789,71.0,8.7,E,2007.0
10791,,9.0,E,2010.0
10794,82.0,7.9,T,2015.0
10795,,,E,2009.0
10796,,,E,2010.0
10803,85.0,8.4,E,2003.0
10804,54.0,,E10+,2008.0
10806,93.0,8.4,T,1999.0
10807,,,E,2009.0
10812,77.0,,E,2010.0
10814,74.0,,E,2001.0
10819,,7.1,E10+,2016.0
10824,,,E10+,2014.0
10826,78.0,5.0,E,2002.0
10829,67.0,5.9,E,2007.0
10834,,,E,2005.0
10835,,,E,2011.0
10836,93.0,9.1,E,2003.0
10838,59.0,6.9,T,2002.0
10844,,,E,2011.0
10845,74.0,,T,2002.0
10847,,,E10+,2016.0
10850,77.0,,E,2002.0
10851,62.0,,E,2010.0
10852,36.0,,E,2010.0
10854,31.0,3.5,E10+,2011.0
10862,,,E,2014.0
10870,64.0,7.3,E,2001.0
10874,,,E10+,2009.0
10879,60.0,,E10+,2008.0
10881,,4.9,T,2013.0
10887,75.0,8.1,M,2015.0
10896,,,E,2012.0
10897,76.0,,E,2003.0
10898,,,E,2005.0
10900,,,E,2009.0
10902,77.0,7.3,E,2009.0
10903,57.0,,E,2008.0
10906,61.0,6.8,T,2016.0
10911,,,E,2013.0
10912,,,E,2011.0
10913,,,E,2008.0
10914,,3.8,E,2010.0
10917,55.0,,E,2005.0
10918,78.0,,E,2002.0
10919,,,E,2010.0
10921,,,E10+,2013.0
10923,,,E,2009.0
10927,,4.7,,2015.0
10932,46.0,,E,2005.0
10933,,,E,2009.0
10936,56.0,,E,2006.0
10939,,,E,2010.0
10940,76.0,6.8,E,2005.0
10942,49.0,7.5,E,2008.0
10948,51.0,0.0,E,2002.0
10950,,7.8,E,2006.0
10955,,8.2,E,2006.0
10957,80.0,7.9,E,2004.0
10958,66.0,,E,2005.0
10960,74.0,7.7,T,2009.0
10961,,,E10+,2011.0
10962,70.0,7.6,M,2012.0
10967,75.0,,E,2002.0
10970,69.0,,E,2016.0
10972,54.0,6.3,T,2014.0
10974,,,E10+,2009.0
10975,56.0,,T,2002.0
10977,63.0,,E,2002.0
10978,,6.0,E,2003.0
10979,,,E,2010.0
10986,46.0,,E10+,2011.0
10987,71.0,8.8,T,2003.0
10990,32.0,,E,2007.0
10992,83.0,7.4,E,2000.0
10993,,,E,2009.0
10994,,,E10+,2011.0
10995,74.0,9.0,E10+,2007.0
11000,65.0,8.2,T,2003.0
11003,,,E,2011.0
11004,66.0,,E10+,2007.0
11006,61.0,7.0,E,2008.0
11008,,,E,2009.0
11015,62.0,7.7,E,2016.0
11018,,,E10+,2010.0
11019,,,E,2007.0
11020,80.0,7.9,M,2013.0
11021,70.0,,E,2011.0
11025,,,T,2010.0
11027,77.0,6.4,,2011.0
11032,39.0,,E,2008.0
11034,,,E,2011.0
11036,37.0,5.9,T,2002.0
11038,,5.0,E,2013.0
11041,,,E10+,2012.0
11042,54.0,7.7,E,2006.0
11047,,,E10+,2011.0
11050,,8.2,M,2014.0
11053,71.0,8.7,E,2007.0
11054,76.0,7.4,E10+,2008.0
11056,72.0,,T,1998.0
11057,64.0,7.3,M,2010.0
11063,,,E,2009.0
11064,57.0,7.0,E10+,2007.0
11065,,,E,2015.0
11068,65.0,7.7,E,2004.0
11070,94.0,8.8,T,2000.0
11072,,,E,2011.0
11074,,,E,2011.0
11081,,,,2016.0
11082,,7.8,T,2007.0
11083,,3.6,E,2015.0
11084,77.0,6.6,E,2010.0
11087,84.0,8.9,T,2003.0
11089,,,E10+,2008.0
11091,66.0,6.7,T,2011.0
11094,,,E,2009.0
11098,69.0,,T,2002.0
11099,75.0,7.3,T,2005.0
11104,,,E,2009.0
11108,80.0,8.5,M,2001.0
11115,79.0,7.7,T,2013.0
11116,72.0,7.3,M,2011.0
11117,36.0,,E10+,2010.0
11118,,,E,2009.0
11119,83.0,9.5,E,2003.0
11120,,,T,2017.0
11122,,,E10+,2010.0
11123,,6.6,E,2008.0
11129,67.0,4.9,T,2015.0
11131,77.0,,E,2002.0
11138,56.0,,E,2008.0
11142,,,E10+,2011.0
11148,43.0,,T,2008.0
11151,60.0,7.7,E,2005.0
11152,,,E,2008.0
11153,,7.5,E10+,2015.0
11154,,,E,2010.0
11155,,,T,2011.0
11156,77.0,7.9,E,2006.0
11158,,8.2,M,2009.0
11159,,,E10+,2011.0
11164,,,E,2009.0
11166,,,E,2011.0
11167,61.0,7.9,T,2010.0
11170,53.0,,E,2007.0
11171,56.0,5.4,E,2009.0
11172,,5.7,E,2015.0
11178,58.0,,E,2005.0
11179,77.0,,T,2004.0
11180,91.0,9.0,M,1996.0
11182,66.0,6.7,T,2013.0
11184,67.0,,T,2003.0
11185,,,E,2003.0
11188,70.0,,E10+,2005.0
11189,53.0,7.5,M,2012.0
11200,69.0,6.3,M,2015.0
11201,,,E10+,2012.0
11203,,,E,2010.0
11205,68.0,7.0,E,2006.0
11212,,,T,2015.0
11213,,7.4,M,2016.0
11216,37.0,3.4,E,2006.0
11223,66.0,,T,2006.0
11224,63.0,7.2,T,2016.0
11226,91.0,8.9,E,2013.0
11228,,,E,2008.0
11229,63.0,,E10+,2005.0
11231,72.0,7.7,,2013.0
11234,,7.0,E,2013.0
11236,84.0,8.4,E,2001.0
11237,,4.8,E,2011.0
11239,56.0,,M,2002.0
11240,51.0,,E,2007.0
11241,76.0,7.9,E,2001.0
11243,,6.8,T,2016.0
11251,,,E,2010.0
11254,,3.0,E,2006.0
11256,45.0,,E10+,2009.0
11261,60.0,,E,2006.0
11263,,,E10+,2011.0
11264,74.0,8.5,M,2006.0
11265,78.0,7.6,E,2006.0
11267,82.0,7.5,T,2008.0
11271,64.0,9.2,T,2004.0
11274,,,E,2008.0
11277,34.0,,E,2009.0
11278,68.0,7.4,E,2010.0
11280,67.0,5.0,E,2010.0
11282,94.0,8.8,T,2000.0
11283,,,E,2009.0
11284,,,E10+,2006.0
11286,65.0,,E,2004.0
11289,,,E,2009.0
11291,52.0,,E,2008.0
11294,,,,2017.0
11296,,,E,2008.0
11304,84.0,8.6,E,2004.0
11307,,6.3,T,2011.0
11308,,,E,2010.0
11316,64.0,6.0,T,2002.0
11318,,,E,2010.0
11322,65.0,,E,2001.0
11323,,8.9,E,2004.0
11329,61.0,,E,2011.0
11332,48.0,,E10+,2010.0
11333,,,E,2008.0
11338,,,E,2009.0
11342,57.0,7.6,T,2004.0
11345,,,E10+,2014.0
11348,60.0,,E10+,2009.0
11349,,,E,2009.0
11357,75.0,8.6,,2012.0
11364,63.0,5.3,E,2005.0
11367,78.0,9.5,E,2001.0
11370,,,M,2008.0
11372,61.0,,E,2002.0
11374,,,E,2014.0
11376,61.0,,T,2011.0
11377,40.0,,E,
11382,72.0,7.9,M,2004.0
11383,,,E,2005.0
11385,,,T,2008.0
11386,,,E,2011.0
11388,,,E10+,2010.0
11391,,7.5,T,2015.0
11392,,,E10+,2009.0
11393,56.0,7.7,T,2005.0
11395,,,,2014.0
11396,,,E,2011.0
11398,,,E,2009.0
11405,63.0,,T,2015.0
11407,,,T,2011.0
11408,,,T,2010.0
11411,,,E,2009.0
11423,60.0,,E10+,2008.0
11425,61.0,6.0,E,2001.0
11426,54.0,,E,2009.0
11430,42.0,6.6,T,2014.0
11431,42.0,5.0,E10+,2009.0
11435,,,E10+,2011.0
11439,,8.7,T,2015.0
11440,83.0,8.4,E,2007.0
11444,,,E10+,2011.0
11448,58.0,6.0,E,2008.0
11449,,,E10+,2011.0
11458,,,E,2011.0
11459,61.0,,E,2010.0
11460,69.0,9.0,T,2002.0
11466,,,E,2009.0
11472,,,E,2009.0
11475,,,E,2009.0
11479,80.0,8.9,T,1999.0
11482,,,E,2009.0
11483,67.0,8.5,E,2008.0
11489,,,E,2009.0
11493,62.0,4.0,E10+,2010.0
11498,84.0,9.1,E,2001.0
11503,81.0,10.0,E,1998.0
11504,70.0,8.4,E,2009.0
11508,,,E,2009.0
11512,61.0,6.8,E,2016.0
11515,51.0,,E,2011.0
11519,,,T,2008.0
11521,66.0,6.6,E,2000.0
11524,72.0,6.8,M,2014.0
11526,68.0,,E,2005.0
11530,,,T,2010.0
11533,,,E,2010.0
11534,77.0,7.4,E,2013.0
11535,,,E10+,2011.0
11539,49.0,6.0,E,2006.0
11540,,,T,2010.0
11541,70.0,,T,2003.0
11551,65.0,,E10+,2007.0
11553,49.0,5.0,E,2009.0
11557,55.0,7.2,T,2010.0
11558,,,E10+,2010.0
11560,60.0,,E10+,2014.0
11565,46.0,,T,2008.0
11567,,,E,2008.0
11568,,8.2,E,2009.0
11569,63.0,,T,2003.0
11570,71.0,,T,2002.0
11575,,,E,2011.0
11578,,7.2,E,2015.0
11582,72.0,8.0,E,2004.0
11584,,,T,2007.0
11587,,,T,2009.0
11588,,,E,2008.0
11590,,,E,2008.0
11592,66.0,,M,2005.0
11595,,,E,2010.0
11598,83.0,9.0,E,2009.0
11599,,,E,2010.0
11602,71.0,,T,2002.0
11606,48.0,6.3,E,2005.0
11612,73.0,6.8,E10+,2008.0
11614,63.0,6.4,T,2003.0
11616,61.0,6.6,T,2004.0
11618,33.0,4.0,E,2005.0
11619,79.0,8.0,E,2011.0
11620,67.0,,M,2005.0
11621,77.0,7.4,E,2013.0
11622,,,E,2011.0
11623,47.0,4.1,E10+,2013.0
11626,69.0,7.5,M,2016.0
11630,,,E,2011.0
11640,67.0,,T,2002.0
11641,,,E,2012.0
11642,,1.5,E,2013.0
11647,,,E,2005.0
11651,28.0,,T,2007.0
11652,,,E,2015.0
11653,,,E,2009.0
11655,83.0,8.4,E,2007.0
11656,,6.3,T,2011.0
11659,29.0,2.8,T,2007.0
11662,96.0,8.9,M,2007.0
11666,,7.7,T,2009.0
11672,65.0,,E10+,2009.0
11678,,,E,2009.0
11679,,,E,2009.0
11680,,5.4,E,2005.0
11682,53.0,,E,2011.0
11683,69.0,,E10+,2010.0
11688,,,E10+,2009.0
11690,,,E,2002.0
11692,67.0,,E,2005.0
11694,,,E,2009.0
11695,72.0,8.2,,2011.0
11696,66.0,,E,2009.0
11697,46.0,,E,2010.0
11699,97.0,7.5,T,2001.0
11703,,,T,2011.0
11704,74.0,,E,2003.0
11707,68.0,7.7,T,2016.0
11710,77.0,7.4,E,2013.0
11717,,8.6,M,2014.0
11719,,3.5,E10+,2008.0
11720,,,E,2010.0
11721,75.0,9.0,E,2003.0
11723,67.0,,T,2003.0
11724,67.0,7.1,E10+,2016.0
11730,40.0,7.0,T,2007.0
11734,,,E,2008.0
11735,65.0,8.6,T,2014.0
11737,,,E,2007.0
11738,,,E,2007.0
11741,,,E,2004.0
11743,70.0,,E,2004.0
11748,69.0,3.5,E,2011.0
11750,62.0,9.0,E,2005.0
11752,55.0,,T,2002.0
11759,,,E,2009.0
11763,43.0,6.7,M,2012.0
11772,73.0,6.3,T,2014.0
11774,74.0,8.1,T,2009.0
11779,50.0,5.6,E,2011.0
11780,57.0,,E10+,
11783,88.0,7.4,M,2015.0
11784,,,E,2010.0
11792,65.0,,E,2004.0
11794,,,E,2009.0
11800,26.0,4.0,E,2000.0
11804,77.0,7.4,E,2013.0
11806,75.0,7.8,E,2002.0
11807,46.0,8.4,E10+,2006.0
11811,67.0,7.4,T,2014.0
11814,52.0,6.8,T,2010.0
11821,,6.3,E,2014.0
11822,,4.3,E,2013.0
11823,,,E,2005.0
11824,,,E,2009.0
11829,63.0,7.6,E,2008.0
11832,47.0,5.2,T,2002.0
11835,,,E10+,2010.0
11836,75.0,,E,2002.0
11838,,,E10+,2008.0
11839,62.0,7.7,,2015.0
11841,78.0,,E10+,2011.0
11845,74.0,9.3,T,2000.0
11846,,6.6,E,2009.0
11851,58.0,8.0,T,2010.0
11854,,,E,2009.0
11855,,,E,2007.0
11857,73.0,7.2,E10+,2008.0
11859,,,E,2011.0
11861,87.0,8.6,T,2003.0
11863,,,E,2005.0
11866,41.0,,E,2008.0
11870,86.0,8.9,T,1997.0
11874,68.0,,E,2009.0
11875,56.0,10.0,T,2003.0
11876,66.0,,E,2008.0
11880,26.0,4.2,E,2003.0
11884,,,E,2009.0
11885,54.0,,E,2008.0
11892,,,E,2011.0
11893,65.0,6.3,,2011.0
11895,75.0,,E,2005.0
11899,,,E10+,2008.0
11906,68.0,7.7,T,2006.0
11908,,,E,2008.0
11910,,,E,2010.0
11912,,,E,2009.0
11914,66.0,8.5,T,2003.0
11916,,,E10+,2007.0
11918,72.0,7.6,E,2007.0
11919,77.0,7.3,E,2009.0
11922,,,E,2013.0
11923,73.0,,E10+,2016.0
11925,,8.9,T,2012.0
11927,67.0,8.9,T,2001.0
11928,64.0,6.7,E,2008.0
11929,70.0,6.9,T,2015.0
11930,,7.1,E,2010.0
11931,66.0,,E,2004.0
11934,73.0,,E,2003.0
11935,79.0,8.7,T,2015.0
11936,,,E,2011.0
11940,68.0,8.2,E10+,
11941,,,E10+,2011.0
11943,54.0,6.3,E,2011.0
11946,80.0,,E10+,2005.0
11947,,,E,2009.0
11948,88.0,8.1,E,2000.0
11949,,4.2,T,2008.0
11951,,,E10+,2011.0
11952,65.0,,E,2004.0
11954,61.0,6.0,M,2013.0
11955,,,E10+,2011.0
11957,49.0,,T,2011.0
11958,,,E,2015.0
11959,66.0,5.7,M,2010.0
11962,,,E,2008.0
11966,42.0,,E,2002.0
11968,,,E,2010.0
11970,83.0,8.0,M,2014.0
11973,,,E,2013.0
11975,,8.2,E,2003.0
11976,,,E10+,2012.0
11977,,6.7,T,2007.0
11978,87.0,7.7,E10+,2008.0
11979,47.0,,E,2002.0
11984,55.0,,T,2002.0
11988,,4.0,E,2008.0
11989,70.0,,T,2009.0
11991,91.0,8.6,T,1996.0
11995,,,E,2010.0
11997,77.0,8.5,T,2015.0
11998,61.0,7.9,T,2009.0
12003,44.0,,E,2008.0
12005,,6.5,M,2015.0
12006,73.0,6.5,E,2011.0
12007,62.0,,E,2002.0
12008,69.0,10.0,,
12011,34.0,3.2,M,2004.0
12013,,,T,2012.0
12014,66.0,2.8,E,2003.0
12017,,,E,2000.0
12020,85.0,8.8,,
12023,,,E,2011.0
12027,,,E,2011.0
12035,,3.0,T,2015.0
12039,,5.8,E10+,2014.0
12041,66.0,,E10+,2006.0
12045,71.0,8.7,E,2007.0
12046,22.0,1.7,T,2003.0
12047,36.0,,E,2007.0
12048,,7.8,T,2014.0
12055,55.0,7.5,,2013.0
12058,51.0,,E,2008.0
12060,59.0,,E,2005.0
12062,41.0,,E,2011.0
12065,,,E,2008.0
12068,45.0,5.7,E10+,2012.0
12073,,,E,2006.0
12076,,,E,2008.0
12077,,,E,2009.0
12079,,,E10+,2010.0
12085,,,E,2008.0
12090,77.0,6.6,E,2010.0
12091,,,E,2009.0
12099,,,E,2010.0
12100,,,T,2003.0
12105,,,E,2008.0
12106,56.0,6.3,E10+,2007.0
12110,,,E,2010.0
12112,28.0,5.0,E,2006.0
12123,56.0,8.1,T,2005.0
12125,56.0,,T,2009.0
12127,65.0,,E,2005.0
12130,63.0,7.8,T,2004.0
12132,80.0,8.1,,2013.0
12134,62.0,6.4,E10+,2015.0
12137,63.0,8.5,T,2015.0
12140,35.0,5.0,T,2008.0
12141,,,E,2009.0
12142,,,E10+,2009.0
12144,70.0,,E,2010.0
12145,,,E,2006.0
12147,,,E,2001.0
12149,,7.3,E,2003.0
12153,,8.5,T,2004.0
12154,40.0,,T,2007.0
12155,35.0,4.8,E10+,2007.0
12159,79.0,7.8,E,1996.0
12163,,,T,2012.0
12164,,,E,2008.0
12167,61.0,7.0,E,2008.0
